BLOCO_TOPO_10M,DEPT_TOPO,VSH,PHIE,KX,KZ,FACIES,COESAO_PESSIMISTA,COESAO_CENTRAL,COESAO_OTIMISTA,ATRITO_PESSIMISTA,ATRITO_CENTRAL,ATRITO_OTIMISTA,MAIOR_LACUNA_NO_BLOCO_M,COBERTURA_REAL,FORMACAO,PC_ENTRADA_PA_PESSIMISTA,SWIRR_PESSIMISTA,SGR_RESIDUAL_PESSIMISTA,PC_ENTRADA_PA_CENTRAL,SWIRR_CENTRAL,SGR_RESIDUAL_CENTRAL,PC_ENTRADA_PA_OTIMISTA,SWIRR_OTIMISTA,SGR_RESIDUAL_OTIMISTA,TEMPERATURA_C,TEMPERATURA_C_PESSIMISTA,TEMPERATURA_C_OTIMISTA,KVKH_FORMACAO_CENTRAL
1440.0,1440.0,0.7894084816111089,0.0203079680052789,0.0001,3.0000000000000005e-06,0,1000000.0,3535601.540891831,8000000.0,18.0,21.62228791555976,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,51.92,47.6,56.239999999999995,0.1
1450.0,1450.05,0.8121188158379778,0.0183667578826484,0.8061219522786758,3.3499989431344205e-06,0,1208955.223880597,5244828.359434032,8731343.28358209,19.044776119402982,23.760947306414145,28.73134328358209,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,52.100899999999996,47.75075,56.451049999999995,0.1
1460.0,1460.1,0.7080638009934415,0.0475396011014688,0.0001,3.0000000000000005e-06,0,1000000.0,5351462.7864860045,8000000.0,18.0,24.21637540926572,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,52.281800000000004,47.9015,56.662099999999995,0.1
1470.0,1470.0,0.6600918661236521,0.0498986639627803,8.571808689493214,4.019999146732117e-06,0,1507462.6865671645,6851099.348612377,9776119.402985075,20.53731343283582,26.348057552812325,29.776119402985078,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,52.46,48.05,56.870000000000005,0.1
1480.0,1480.05,0.7281884947751307,0.0408490086864736,4.728458428595362,3.349999815948717e-06,0,1208955.223880597,5788845.451658221,8731343.28358209,19.044776119402982,24.97237431574157,28.73134328358209,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,52.6409,48.20075,57.08105,0.1
1490.0,1490.1,0.9287744887764569,0.0103126014139168,0.0001,3.0000000000000005e-06,0,1000000.0,4490142.18491954,8000000.0,18.0,22.985917407027912,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,52.821799999999996,48.3515,57.2921,0.1
1500.0,1500.0,0.8214806940484625,0.0192328282969955,0.0001,3.0000000000000005e-06,0,1000000.0,3622731.881677023,8000000.0,18.0,21.74675983096717,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,53.0,48.5,57.5,0.1
1510.0,1510.05,0.7402929085751542,0.0240688435417263,0.0001,3.0000000000000005e-06,0,1000000.0,5126261.155145707,8000000.0,18.0,23.894658793065297,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,53.180899999999994,48.65075,57.71105,0.1
1520.0,1520.1,0.7280056699173021,0.026392372202258,0.0001,3.0000000000000005e-06,0,1000000.0,4774719.831793725,8000000.0,18.0,23.392456902562465,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,53.3618,48.801500000000004,57.9221,0.1
1530.0,1530.0,0.6821951796915263,0.035826836137784,6.323835846008781,3.6545444777596977e-06,0,1358208.9552238807,4941111.120338999,9253731.343283582,19.791044776119403,23.713354805164823,29.253731343283583,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,53.54,48.95,58.13,0.1
1540.0,1540.05,0.7003746389044685,0.0390512587242984,3.138197973171116,3.3499996742406463e-06,0,1208955.223880597,4101295.213175889,8731343.28358209,19.044776119402982,22.40237272435605,28.73134328358209,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,53.7209,49.100750000000005,58.34105,0.1
1550.0,1550.1,0.5632290653057401,0.0577289997456857,5.88747600144656,4.21276409002555e-06,0,1575757.5757575757,7244132.729888272,10015151.515151516,20.87878787878788,26.693742404522848,30.01515151515152,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,53.901799999999994,49.2515,58.552099999999996,0.1
1560.0,1560.0,0.5689396613742174,0.0644817056090325,11.90029999356483,4.1874987828255735e-06,0,1567164.1791044776,7580001.429322564,9985074.626865672,20.83582089552239,27.20922269087133,29.98507462686567,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,54.08,49.4,58.76,0.1
1570.0,1570.05,0.7191075093074524,0.0376187457256099,1.050019101177413,3.241935110374897e-06,0,1149253.7313432836,5798058.347923029,8522388.059701493,18.746268656716417,24.74940024137523,28.52238805970149,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,54.2609,49.55075,58.97105,0.1
1580.0,1580.1,0.7023976686601606,0.0374868936158777,3.648770186650197,3.735848020247728e-06,0,1393939.393939394,6589039.299406717,9378787.87878788,19.96969696969697,25.57088471652286,29.37878787878788,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,54.4418,49.701499999999996,59.1821,0.1
1590.0,1590.0,0.6717086753544522,0.0483668170241694,7.816000169288588,3.4655170535600184e-06,0,1268656.7164179103,5569176.008067152,8940298.507462686,19.34328358208955,24.572808327717222,28.94029850746269,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,54.620000000000005,49.85,59.39,0.1
1600.0,1600.05,0.5156717254099028,0.0806471383773455,26.435087368856745,7.178566746208513e-06,1,2164179.104477612,8669091.6733794,12074626.865671642,23.82089552238806,29.166267716688026,32.07462686567164,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,54.8009,50.00075,59.601049999999994,0.1
1610.0,1610.1,0.8308043730281415,0.0264800222545403,0.0001,3.0000000000000005e-06,0,1000000.0,5108672.1814294215,8000000.0,18.0,23.86953168775632,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,54.9818,50.1515,59.8121,0.1
1620.0,1620.0,0.5628166777483179,0.0611243539743427,6.64808134936208,4.019998660207284e-06,0,1507462.6865671645,7222040.744356026,9776119.402985075,20.53731343283582,26.70957664790138,29.776119402985078,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,55.16,50.3,60.02,0.1
1630.0,1630.05,0.8652358769950403,0.0137665015046642,0.0001,3.0000000000000005e-06,0,1000000.0,3822542.1029285872,8000000.0,18.0,22.032203004183696,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,55.3409,50.45075,60.231049999999996,0.1
1640.0,1640.1,0.7189466707966421,0.0275059155935261,1.6228984875907728,3.355931595959148e-06,0,1212121.2121212122,5311539.111398323,8742424.242424242,19.060606060606062,24.15219480918833,28.74242424242424,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,55.5218,50.6015,60.442099999999996,0.1
1650.0,1650.0,0.7189331513334131,0.037162880218555,1.865641530830518,3.295081654776521e-06,0,1179104.4776119404,5588154.546360335,8626865.671641791,18.895522388059703,24.5183311331513,28.62686567164179,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,55.7,50.75,60.65,0.1
1660.0,1660.05,0.6861537346479674,0.040828473678538,2.8082370415550453,3.4067792651025674e-06,0,1238805.9701492535,6615572.878008674,8835820.895522388,19.19402985074627,25.990008716264217,28.83582089552239,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,55.8809,50.90075,60.86105,0.1
1670.0,1670.1,0.8306001703562904,0.0238926133659048,0.0001,3.0000000000000005e-06,0,1000000.0,4719588.358302835,8000000.0,18.0,23.313697654718336,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,56.0618,51.051500000000004,61.0721,0.1
1680.0,1680.0,0.660229157805853,0.034957086637632,4.383392686978226,3.722221381733356e-06,0,1388059.7014925373,6747247.6594041325,9358208.95522388,19.94029850746269,25.942517620233257,29.35820895522388,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,56.239999999999995,51.2,61.28,0.1
1690.0,1690.05,0.554991214169344,0.0506992325145337,8.711088307517876,5.024996776714727e-06,0,1805970.1492537316,8962129.59144791,10820895.52238806,22.029850746268657,28.50359778970288,30.82089552238806,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,56.420899999999996,51.350750000000005,61.491049999999994,0.1
1700.0,1700.1,0.759107947948985,0.0403095805011539,10.85674259251612,3.666666390473687e-06,0,1363636.3636363635,5870598.626534749,9272727.272727272,19.818181818181817,25.038882871928127,29.272727272727277,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,56.6018,51.5015,61.7021,0.1
1710.0,1710.0,0.2417289399185564,0.1409385230847201,54.64442739595794,8.046177803970734,1,3000000.0,11051873.231812617,15000000.0,28.0,32.69692605189069,35.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,56.78,51.65,61.91,0.1
1720.0,1720.05,0.2805116733325418,0.1293808203365601,47.98809536098621,4.019979598629431e-05,1,2850746.268656716,10571858.265566371,14477611.940298509,27.253731343283583,32.054914952821,34.47761194029851,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,56.960899999999995,51.80075,62.12105,0.1
1730.0,1730.1,0.600273933887146,0.0589428088546603,12.868084745134864,4.714284120709319e-06,0,1727272.7272727273,7822830.6912339805,10545454.545454543,21.63636363636364,27.47595756949189,30.545454545454547,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,57.1418,51.951499999999996,62.3321,0.1
1740.0,1740.0,0.700279650428811,0.022477129079708,1.03251494251278,3.3499990935016537e-06,0,1208955.223880597,6261090.809820959,8731343.28358209,19.044776119402982,25.298297363517488,28.73134328358209,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,57.32,52.1,62.54,0.1
1750.0,1750.05,0.9065453306404492,0.0108281637890228,0.0001,3.0000000000000005e-06,0,1000000.0,3576130.534995659,8000000.0,18.0,21.680186478565226,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,57.5009,52.25075,62.75104999999999,0.1
1760.0,1760.1,0.6808206550250356,0.0369360182856659,0.9802575392675844,3.245901224141594e-06,0,1151515.1515151516,6174430.97564564,8530303.030303031,18.75757575757576,25.26373484253605,28.53030303030303,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,57.681799999999996,52.4015,62.9621,0.1
1770.0,1770.0,0.8668849078262009,0.0156150296596636,0.0001,3.0000000000000005e-06,0,1000000.0,4693957.6583555965,8000000.0,18.0,23.277082369079423,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,57.86,52.55,63.17,0.1
1780.0,1780.05,0.4160783218385074,0.088498833295251,25.315802186496352,1.2562474300898012e-05,1,2522388.0597014925,11104990.616144108,13328358.208955225,25.611940298507463,31.57370574758992,33.32835820895522,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,58.0409,52.70075,63.381049999999995,0.1
1790.0,1790.1,0.5012740420311051,0.0818289169965421,26.684362273819676,7.071423954633327e-06,1,2151515.1515151514,8855490.48335234,12030303.030303031,23.75757575757576,28.68776636274845,32.03030303030303,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,58.2218,52.8515,63.5921,0.1
1800.0,1800.0,0.3167018923040358,0.0921669885436501,22.47947254392897,1.5461483603960703e-05,1,2611940.2985074627,11938591.854621427,13641791.04477612,26.059701492537314,32.36155987973921,33.64179104477612,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,58.4,53.0,63.8,0.1
1810.0,1810.05,0.7264289629536332,0.0305880981294744,4.261630882535892,3.722221366713055e-06,0,1388059.7014925373,6765765.317605147,9358208.95522388,19.94029850746269,25.88849663212481,29.35820895522388,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,58.5809,53.15075,64.01105,0.1
1820.0,1820.1,0.8179548327617685,0.0320782338053074,2.4652413420613835,3.1935482802588607e-06,0,1121212.121212121,5677994.43039672,8424242.424242424,18.60606060606061,24.628752482672542,28.424242424242426,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,58.7618,53.301500000000004,64.2221,0.1
1830.0,1830.0,0.4637520921806533,0.0568836895644662,11.73849535277182,5.583328563592855e-06,0,1925373.134328358,9516379.9496362,11238805.970149254,22.62686567164179,29.10564451280364,31.23880597014925,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,58.94,53.45,64.43,0.1
1840.0,1840.05,0.5692305952380287,0.0657253162172719,13.852107326053329,4.187499151217529e-06,0,1567164.1791044776,8198250.68777168,9985074.626865672,20.83582089552239,28.034007896420967,29.98507462686567,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,59.1209,53.600750000000005,64.64104999999999,0.1
1850.0,1850.1,0.4831446000354553,0.0750322034537123,16.90483139175933,5.49999730390305e-06,0,1909090.9090909087,9118863.05976954,11181818.181818182,22.545454545454547,29.003782841788105,31.181818181818183,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,59.30179999999999,53.7515,64.85210000000001,0.1
1860.0,1860.0,0.7149085448268679,0.0432285554291851,10.623629593205823,4.019999339691251e-06,0,1507462.6865671645,8318796.211283013,9776119.402985075,20.53731343283582,28.10597175077836,29.776119402985078,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,59.48,53.9,65.06,0.1
1870.0,1870.05,0.887729076837946,0.0163116311046638,0.0001,3.0000000000000005e-06,0,1000000.0,6354969.691139549,8000000.0,18.0,25.649956701627925,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,59.6609,54.05075,65.27105,0.1
1880.0,1880.1,0.7033444976888604,0.0298712601002536,0.6289779550872797,3.1428569229652807e-06,0,1090909.0909090908,6829016.878725036,8318181.818181818,18.454545454545453,26.217434284105057,28.318181818181817,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,59.84179999999999,54.201499999999996,65.4821,0.1
1890.0,1890.0,0.2882993351786747,0.0561898577321672,7.0127701808875536,8.37496445149738e-06,1,2283582.0895522386,11831431.22252188,12492537.313432837,24.417910447761194,31.573904299048014,32.492537313432834,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,60.02,54.35,65.69,0.1
1900.0,1900.05,0.7446046189046239,0.0327571973940042,0.0001,3.0000000000000005e-06,0,1000000.0,6163470.174970855,8000000.0,18.0,25.37638596424408,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,60.200900000000004,54.50075,65.90105,0.1
1910.0,1910.1,0.5503653956378911,0.0567523506332429,2.7462959808581817,3.473683499425268e-06,0,1272727.2727272727,7525042.403856766,8954545.454545455,19.363636363636363,27.00887185150861,28.954545454545453,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,60.3818,54.6515,66.1121,0.1
1920.0,1920.0,0.7693159133829628,0.0284519451168484,0.0001,3.0000000000000005e-06,0,1000000.0,5789324.258407581,8000000.0,18.0,24.841891797725115,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,60.56,54.8,66.32,0.1
1930.0,1930.05,0.6311825470400417,0.0447846145951536,0.7560072006009577,3.0923076166367474e-06,0,1059701.4925373134,6890167.946746677,8208955.223880597,18.29850746268657,26.371577989265877,28.2089552238806,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,60.7409,54.95075,66.53105,0.1
1940.0,1940.1,0.5453710619754356,0.0795735032466246,10.282131800764695,3.8823523816870016e-06,0,1454545.4545454546,7778074.090590671,9590909.090909092,20.272727272727277,27.48988046828247,29.59090909090909,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,60.9218,55.1015,66.7421,0.1
1950.0,1950.0,0.7660615791093394,0.0322000082390807,0.0001,3.0000000000000005e-06,0,1000000.0,6032787.691058357,8000000.0,18.0,25.189696701511934,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,61.1,55.25,66.95,0.1
1960.0,1960.05,0.6453564160561958,0.0430038924377562,2.929772237330124,3.722220945907834e-06,0,1388059.7014925373,6668350.741945329,9358208.95522388,19.94029850746269,25.65910820667853,29.35820895522388,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,61.2809,55.40075,67.16104999999999,0.1
1970.0,1970.1,0.6037736338017988,0.056107724988662,7.707688704623179,3.959999054290871e-06,0,1484848.4848484849,7646913.548013052,9696969.696969695,20.424242424242426,26.983797537688822,29.696969696969692,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,61.4618,55.551500000000004,67.37209999999999,0.1
1980.0,1980.0,0.7194143116498384,0.0394171002542372,2.811530467910733,3.4067792481404074e-06,0,1238805.9701492535,6449377.366458157,8835820.895522388,19.19402985074627,25.573640360319757,28.83582089552239,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,61.64,55.7,67.58,0.1
1990.0,1990.05,0.7320155370742285,0.0310459943559665,2.566370528811287,3.295081701012413e-06,0,1179104.4776119404,7246945.457288238,8626865.671641791,18.895522388059703,26.732187081359672,28.62686567164179,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,61.8209,55.850750000000005,67.79105,0.1
2000.0,2000.1,0.5904109234205224,0.0513496435617788,5.3784851077858695,3.80769134680066e-06,0,1424242.4242424243,8190780.500857949,9484848.484848484,20.12121212121212,27.73247060110652,29.484848484848484,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,62.001799999999996,56.0015,68.0021,0.1
2010.0,2010.0,0.5835553086902033,0.0520971511723104,8.968740741883828,4.568179585105864e-06,0,1686567.1641791044,8830163.15018334,10402985.074626865,21.432835820895523,28.6488216113358,30.402985074626866,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,62.18,56.15,68.21000000000001,0.1
2020.0,2020.05,0.5343869857238029,0.0623048750816908,11.97684690907508,5.024995428233979e-06,0,1805970.1492537316,8362792.501133339,10820895.52238806,22.029850746268657,28.22694564780274,30.82089552238806,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,62.3609,56.30075,68.42105,0.1
2030.0,2030.1,0.5112361227422021,0.0708144130844043,18.67908213639135,5.351349066547482e-06,0,1878787.878787879,9235775.829894032,11075757.575757576,22.393939393939394,29.296588496589635,31.07575757575757,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,62.541799999999995,56.451499999999996,68.63210000000001,0.1
2040.0,2040.0,0.4593833812546244,0.0791800735326406,24.170314527716933,7.17856546668584e-06,1,2164179.104477612,10151526.680908663,12074626.865671642,23.82089552238806,30.433278180604432,32.07462686567164,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,62.72,56.6,68.84,0.1
2050.0,2050.05,0.6364927047454597,0.0362522512887598,2.880345381879195,3.589284812451845e-06,0,1328358.208955224,7719013.787714739,9149253.731343284,19.64179104477612,27.353285823188923,29.149253731343283,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,62.9009,56.750750000000004,69.05105,0.1
2060.0,2060.1,0.3914266466416911,0.0571756014361624,9.53645247021779,5.657134603956084e-06,0,1939393.9393939397,10437364.030900478,11287878.787878787,22.696969696969692,30.30505020534212,31.28787878787879,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,63.081799999999994,56.9015,69.2621,0.1
2070.0,2070.0,0.3969213364560737,0.0484218123311135,10.07701131701902,5.742851357933699e-06,0,1955223.880597015,10632721.787833177,11343283.582089553,22.776119402985078,30.475605177204468,31.34328358208955,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,63.26,57.05,69.47,0.1
2080.0,2080.05,0.5336758887329269,0.0448086510705538,6.327562231432732,4.369562811235918e-06,0,1626865.671641791,8691545.22985098,10194029.850746268,21.134328358208958,28.4933446386763,30.19402985074627,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,63.4409,57.20075,69.68105,0.1
2090.0,2090.1,0.6807303283008468,0.0194245880401326,0.1850448690936744,3.2999966371216595e-06,0,1181818.181818182,7386754.190033764,8636363.636363637,18.90909090909091,26.85120728446382,28.63636363636364,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,63.62179999999999,57.3515,69.8921,0.1
2100.0,2100.0,0.6190746800636593,0.0319671130176386,5.430369071515912,4.019996241463208e-06,0,1507462.6865671645,8178783.832054525,9776119.402985075,20.53731343283582,27.82340617769543,29.776119402985078,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,63.8,57.5,70.1,0.1
2110.0,2110.05,0.4856758765008318,0.0344155181469687,4.560338273410986,4.785708565655403e-06,0,1746268.656716418,9257458.747257655,10611940.298507463,21.73134328358209,28.729192827721626,30.611940298507463,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,63.9809,57.65075,70.31105,0.1
2120.0,2120.1,0.6021284194884594,0.0338545703106989,4.909669337901235,4.040808159847656e-06,0,1515151.5151515151,8093213.541575434,9803030.303030305,20.57575757575757,27.826128617825617,29.803030303030305,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,64.1618,57.801500000000004,70.5221,0.1
2130.0,2130.0,0.7229745577029643,0.0227699271257394,1.52622531077061,3.349999449115469e-06,0,1208955.223880597,7269500.309324679,8731343.28358209,19.044776119402982,26.80957090282609,28.73134328358209,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,64.34,57.95,70.72999999999999,0.1
2140.0,2140.05,0.5173722204560444,0.0294095887406578,2.602456187514581,4.187484307049414e-06,0,1567164.1791044776,8639104.711054098,9985074.626865672,20.83582089552239,28.435604411939785,29.98507462686567,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,64.52090000000001,58.100750000000005,70.94105,0.1
2150.0,2150.1,0.5395935954617641,0.0373777077416076,5.5222807277217,4.399994350736695e-06,0,1636363.6363636365,8594423.098453673,10227272.727272728,21.181818181818183,28.27839660668445,30.227272727272727,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,64.70179999999999,58.2515,71.15209999999999,0.1
2160.0,2160.0,0.6285920227296413,0.0235958838269985,2.6087141487015817,3.86537280319882e-06,0,1447761.194029851,7917482.208934579,9567164.179104475,20.23880597014925,27.333269704512084,29.56716417910448,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,64.88,58.4,71.36,0.1
2170.0,2170.05,0.5238151597801274,0.0342042702708171,2.449808118864077,4.36953560254261e-06,0,1626865.671641791,9279082.006846322,10194029.850746268,21.134328358208958,29.0093511177211,30.19402985074627,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,65.0609,58.55075,71.57105,0.1
2180.0,2180.1,0.4174237866002029,0.0192887813162217,1.3056896874697812,5.999875925776109e-06,0,2000000.0,10947794.436793368,11500000.0,23.0,30.81296288462678,31.5,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,65.2418,58.7015,71.7821,0.1
2190.0,2190.0,0.1386470607796787,0.0140140267120453,0.8531035615789775,2.8706591667853013e-05,1,2791044.776119403,14155916.759043517,14268656.71641791,26.95522388059701,34.12871135697591,34.26865671641791,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,65.42,58.85,71.99000000000001,0.1
2200.0,2200.05,0.3589516879344681,0.0354659015558732,4.189654846248939,8.374779153393056e-06,1,2283582.0895522386,11455940.158577316,12492537.313432837,24.417910447761194,31.351083634529296,32.492537313432834,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,65.6009,59.00075,72.20105000000001,0.1
